Descriptores,1993|T1,1993|T2,1993|T3,1993|T4,1993|6 Meses,1993|9 Meses,1993|Anual,1994|T1,1994|T2,1994|T3,1994|T4,1994|6 Meses,1994|9 Meses,1994|Anual,1995|T1,1995|T2,1995|T3,1995|T4,1995|6 Meses,1995|9 Meses,1995|Anual,1996|T1,1996|T2,1996|T3,1996|T4,1996|6 Meses,1996|9 Meses,1996|Anual,1997|T1,1997|T2,1997|T3,1997|T4,1997|6 Meses,1997|9 Meses,1997|Anual,1998|T1,1998|T2,1998|T3,1998|T4,1998|6 Meses,1998|9 Meses,1998|Anual,1999|T1,1999|T2,1999|T3,1999|T4,1999|6 Meses,1999|9 Meses,1999|Anual,2000|T1,2000|T2,2000|T3,2000|T4,2000|6 Meses,2000|9 Meses,2000|Anual,2001|T1,2001|T2,2001|T3,2001|T4,2001|6 Meses,2001|9 Meses,2001|Anual,2002|T1,2002|T2,2002|T3,2002|T4,2002|6 Meses,2002|9 Meses,2002|Anual,2003|T1,2003|T2,2003|T3,2003|T4,2003|6 Meses,2003|9 Meses,2003|Anual,2004|T1,2004|T2,2004|T3,2004|T4,2004|6 Meses,2004|9 Meses,2004|Anual,2005|T1,2005|T2,2005|T3,2005|T4,2005|6 Meses,2005|9 Meses,2005|Anual,2006|T1,2006|T2,2006|T3,2006|T4,2006|6 Meses,2006|9 Meses,2006|Anual,2007|T1,2007|T2,2007|T3,2007|T4,2007|6 Meses,2007|9 Meses,2007|Anual,2008|T1,2008|T2,2008|T3,2008|T4,2008|6 Meses,2008|9 Meses,2008|Anual,2009|T1,2009|T2,2009|T3,2009|T4,2009|6 Meses,2009|9 Meses,2009|Anual,2010|T1,2010|T2,2010|T3,2010|T4,2010|6 Meses,2010|9 Meses,2010|Anual,2011|T1,2011|T2,2011|T3,2011|T4,2011|6 Meses,2011|9 Meses,2011|Anual,2012|T1,2012|T2,2012|T3,2012|T4,2012|6 Meses,2012|9 Meses,2012|Anual,2013|T1,2013|T2,2013|T3,2013|T4,2013|6 Meses,2013|9 Meses,2013|Anual,2014|T1,2014|T2,2014|T3,2014|T4,2014|6 Meses,2014|9 Meses,2014|Anual,2015|T1,2015|T2,2015|T3,2015|T4,2015|6 Meses,2015|9 Meses,2015|Anual,2016|T1,2016|T2,2016|T3,2016|T4,2016|6 Meses,2016|9 Meses,2016|Anual,2017|T1,2017|T2,2017|T3,2017|T4,2017|6 Meses,2017|9 Meses,2017|Anual,2018|T1,2018|T2,2018|T3,2018|T4,2018|6 Meses,2018|9 Meses,2018|Anual,2019|T1,2019|T2,2019|T3,2019|T4,2019|6 Meses,2019|9 Meses,2019|Anual,2020|T1<P>,2020|T2<P>,2020|T3<P>,2020|T4<P>,2020|6 Meses<P>,2020|9 Meses<P>,2020|Anual<P>,2021|T1<P>,2021|T2<P>,2021|T3<P>,2021|T4<P>,2021|6 Meses<P>,2021|9 Meses<P>,2021|Anual<P>,2022|T1<R>,2022|T2<P>,2022|T3,2022|T4,2022|6 Meses,2022|9 Meses,2022|Anual
"Actividades terciarias|48-49---Transportes, correos y almacenamiento|486-488---Transporte por ductos. Transporte turístico. Servicios relacionados con el transporte",17.38,17.543,17.465,17.067,17.463,17.464,17.362,17.981,18.038,17.585,17.156,18.009,17.857,17.672,19.276,22.249,22.043,22.718,20.736,21.185,21.582,25.755,27.192,28.721,29.678,26.477,27.245,27.867,32.136,32.717,33.772,33.427,32.431,32.895,33.035,36.126,38.157,39.271,41.706,37.157,37.887,38.875,45.956,46.757,47.75,48.647,46.357,46.83,47.289,52.386,53.67,54.857,55.6,53.029,53.648,54.139,57.562,58.355,59.698,60.568,57.964,58.551,59.054,63.068,63.521,65.772,66.069,63.297,64.142,64.632,68.445,68.762,69.12,70.101,68.606,68.781,69.122,71.968,73.137,74.349,75.028,72.561,73.173,73.655,75.158,75.499,77.051,77.93,75.329,75.915,76.436,78.541,78.92,79.208,79.3,78.733,78.893,78.998,80.029,80.634,81.602,82.161,80.337,80.766,81.117,83.085,83.084,82.768,86.287,83.085,82.98,83.794,88.496,87.25,86.887,86.603,87.874,87.539,87.294,89.704,90.789,92.498,91.854,90.259,91.013,91.228,91.483,92.074,93.306,96.368,91.785,92.301,93.347,98.361,100.399,101.358,100.026,99.387,100.048,100.042,99.731,99.877,101.067,99.326,99.805,100.23,100,105.028,106.66,107.795,106.552,105.859,106.514,106.523,104.735,106.544,109.528,110.108,105.652,106.962,107.767,111.687,113.254,117.528,119.649,112.477,114.194,115.605,132.503,133.574,134.402,135.398,133.056,133.501,133.991,144.356,148.824,150.814,150.36,146.654,148.046,148.627,154.695,159.673,161.108,162.778,157.249,158.537,159.614,177.067,168.949,175.464,176.487,173.894,174.407,174.986,175.45,187.587,184.22,182.934,181.826,182.669,182.744,188.084,197.594,,,192.972,,
"Actividades terciarias|48-49---Transportes, correos y almacenamiento|491-492---Servicios postales. Servicios de mensajería y paquetería ",7.69,7.809,7.657,7.177,7.749,7.718,7.576,6.736,8.009,8.478,8.35,7.374,7.743,7.898,7.978,10.101,11.087,11.217,8.947,9.611,10,10.621,11.024,11.022,11.639,10.819,10.885,11.076,10.722,13.319,12.263,13.092,12.034,12.108,12.359,12.393,13.284,14.345,14.138,12.838,13.352,13.555,13.96,15.219,15.907,16.415,14.584,15.018,15.362,16.45,17.692,18.32,17.957,17.058,17.477,17.601,17.218,17.76,18.491,19.193,17.492,17.828,18.165,20.394,21.97,22.528,21.949,21.179,21.624,21.707,20.844,21.43,21.854,23.66,21.139,21.375,21.922,28.611,33.062,35.86,37.499,30.695,32.262,33.47,40.211,41.292,44.15,47.929,40.774,41.853,43.354,53.898,60.393,65.031,67.721,57.052,59.536,61.5,69.119,70.001,72.396,75.47,69.552,70.503,71.744,81.643,84.595,83.735,81.753,83.095,83.303,82.911,78.271,73.336,71.856,74.59,75.847,74.473,74.505,80.539,86.042,91.334,93.668,83.149,85.865,87.932,96.164,96.319,97.166,97.893,96.242,96.547,96.944,98.12,97.75,97.023,96.41,97.936,97.625,97.282,98.02,98.509,101.457,101.668,98.265,99.327,100,103.738,103.806,103.409,102.424,103.77,103.65,103.287,105.702,104.65,105.238,104.448,105.183,105.201,104.975,108.474,107.788,108.683,108.146,108.127,108.316,108.266,113.532,110.373,109.07,108.254,111.977,110.982,110.201,112.412,113.072,112.057,113.628,112.751,112.515,112.825,116.708,117.051,117.79,117.716,116.881,117.203,117.354,121.096,124.694,123.5,124.037,122.89,123.12,123.404,128.792,129.639,129.991,131.3,129.206,129.463,130.005,138.246,140.683,,,139.427,,
"Actividades terciarias|48-49---Transportes, correos y almacenamiento|493---Servicios de almacenamiento",18.165,17.987,17.847,17.525,18.097,17.978,17.86,17.192,17.165,17.672,18.765,17.182,17.383,17.705,21.157,26.283,27.352,27.742,22.933,24.641,25.223,27.781,27.454,27.876,27.882,27.64,27.74,27.772,28.837,29.748,30.685,31.189,29.228,29.896,30.269,34.296,36.168,37.414,38.651,35.317,36.261,37.065,41.183,41.545,42.694,44.01,41.404,42.022,42.625,47.258,49.505,51.586,53.903,48.514,49.838,50.973,57.39,58.472,59.878,60.921,58.075,58.79,59.389,62.622,63.517,65.478,67.177,63.143,63.975,64.853,69.799,71.047,70.961,70.265,70.507,70.659,70.555,69.921,68.971,68.941,68.789,69.389,69.233,69.107,69.268,69.711,70.424,70.968,69.522,69.846,70.155,70.932,71.503,71.877,72.154,71.252,71.464,71.648,72.793,73.419,75.128,77.236,73.153,73.874,74.821,79.772,81.982,83.385,84.201,81.005,81.838,82.467,83.714,82.244,83.098,83.303,82.908,82.977,83.07,84.282,86.062,87.749,88.379,85.282,86.177,86.791,90.174,93.088,95.255,96.71,91.769,93.015,94.021,96.763,98.355,99.22,99.854,97.638,98.218,98.667,101.177,100.706,99.042,99.436,100.919,100.221,100,102.026,101.903,102.109,103.231,101.959,102.014,102.357,105.139,105.146,104.957,106.595,105.143,105.074,105.504,110.237,109.933,110.225,111.093,110.074,110.13,110.404,116.223,114.981,113.905,115.454,115.55,114.948,115.096,118.907,119.285,120.097,122.726,119.117,119.48,120.369,125.651,127.193,126.287,126.377,126.515,126.429,126.414,128.492,128.989,126.788,125.962,128.764,128.02,127.449,130.377,129.803,129.815,133.198,130.063,129.97,130.976,142.075,142.937,,,142.541,,
Actividades terciarias|51---Información en medios masivos,31.927,32.337,33.222,36.859,32.138,32.531,33.565,37.849,37.815,37.401,40.278,37.831,37.675,38.308,41.653,46.424,46.38,47.888,44.037,44.857,45.599,50.022,53.674,57.415,60.442,51.948,53.998,55.671,57.843,59.958,62.311,69.538,58.944,60.143,62.619,72.232,72.979,73.046,78.118,72.613,72.764,74.072,81.967,84.73,86.08,93.106,83.402,84.353,86.589,92.42,92.192,91.973,99.472,92.302,92.187,94,101.873,102.005,101.891,106.944,101.941,101.924,103.168,107.821,104.751,105.274,108.185,106.211,105.886,106.47,107.328,106.01,105.621,108.411,106.641,106.283,106.846,109.165,109.075,108.559,111.108,109.119,108.922,109.497,111.93,111.432,110.598,113.241,111.674,111.297,111.803,113.593,114.188,113.207,115.592,113.9,113.656,114.168,115.192,114.357,113.751,114.688,114.763,114.405,114.478,114.649,115.447,114.602,114.73,115.06,114.906,114.861,114.137,115.354,112.323,114.64,114.772,113.936,114.114,116.896,118.357,118.384,117.853,117.65,117.897,117.886,118.211,110.962,109.281,109.26,114.424,112.617,111.763,108.241,104.303,101.488,91.287,106.194,104.579,101.073,97.618,102.393,99.932,99.964,100.054,100.013,100,99.97,98.265,97.098,94.7,99.087,98.422,97.473,84.172,84.465,81.886,75.764,84.323,83.479,81.399,71.361,69.117,66.123,64.793,70.211,68.814,67.767,65.618,66.679,66.295,65.325,66.158,66.204,65.978,66.52,66.678,66.947,64.579,66.603,66.719,66.155,66.423,67.057,65.875,63.085,66.744,66.436,65.524,63.326,62.607,62.594,60.88,62.971,62.845,62.324,65.52,67.511,66.461,64.63,66.588,66.543,66.027,64.971,70.178,,,67.717,,
"Actividades terciarias|51---Información en medios masivos|511---Edición de periódicos, revistas, libros, software y otros materiales, y edición de estas publicaciones integrada con la impresión",17.279,17.232,18.364,18.433,17.253,17.762,17.921,19.306,19.583,20.678,21.109,19.466,20.003,20.248,26.168,31.253,34.108,35.809,28.748,31.003,32.097,37.598,38.545,40.771,40.719,38.144,39.372,39.719,40.256,41.254,43.741,43.02,40.837,42.246,42.442,43.495,45.062,47.896,49.03,44.376,46.034,46.764,51.227,53.073,54.963,53.857,52.286,53.486,53.58,54.518,56.283,58.203,57.037,55.521,56.67,56.761,58.731,61.756,64.062,63.259,60.471,61.981,62.288,64.159,65.573,67.581,67.516,65.012,66.069,66.45,68.141,69.199,69.924,69.545,68.753,69.22,69.306,70.231,72.162,73.772,73.351,71.362,72.328,72.59,74.927,76.43,77.657,77.436,75.809,76.548,76.778,78.564,80.077,80.941,80.391,79.454,80.052,80.14,80.555,80.999,81.208,80.202,80.817,80.973,80.769,80.29,81.622,82.307,83.504,81.076,81.563,82.057,85.887,87.803,88.213,89.508,87.011,87.48,87.967,91.062,91.701,92.094,92.858,91.444,91.704,91.985,93.451,93.954,94.813,95.443,93.751,94.184,94.503,96.161,97.565,98.286,98.222,97.004,97.512,97.691,99.654,99.913,100.098,100.215,99.811,99.926,100,100.528,100.739,101.594,100.948,100.651,101.027,101.008,102.108,103.082,104.014,102.232,102.669,103.192,102.943,104.205,105.787,107.03,108.544,105.178,105.856,106.542,112.933,117.921,120.009,117.808,115.964,117.536,117.605,117.689,120.6,121.538,121.462,119.521,120.35,120.65,118.674,123.384,123.632,123.642,121.665,122.494,122.805,121.813,128.774,127.707,124.994,126.076,126.693,126.271,129.029,133.973,130.303,128.757,132.522,131.851,131.212,134.399,138.438,,,137.199,,
"Actividades terciarias|51---Información en medios masivos|512---Industria fílmica y del video, e industria del sonido",13.96,15.285,16.762,19.359,14.607,15.137,16.027,20.576,21.288,21.538,23.198,20.918,21.07,21.537,24.866,25.884,27.155,28.189,25.362,25.826,26.402,28.675,28.745,30.008,32.074,28.71,29.055,29.779,33.461,33.288,35.36,38.305,33.375,33.891,34.964,39.658,40.978,43.079,44.573,40.327,41.056,41.874,50.362,52.246,52.608,55.21,51.294,51.638,52.459,57.946,57.648,58.356,60.031,57.798,57.946,58.439,61.614,60.632,60.724,62.413,61.124,61.019,61.346,63.36,63.807,64.763,65.871,63.59,63.897,64.339,67.632,67.639,67.689,68.49,67.636,67.649,67.832,68.353,68.646,69.688,71.081,68.497,68.814,69.317,72.887,74.14,74.654,75.482,73.497,73.81,74.172,77.159,78.064,78.592,79.101,77.596,77.858,78.121,80.118,80.179,80.754,81.134,80.148,80.317,80.497,82.417,82.66,83.325,83.462,82.539,82.76,82.909,83.253,84.444,87.07,89.412,83.855,84.817,85.859,92.088,92.954,93.799,93.089,92.547,92.942,92.975,92.78,93.124,95.606,96.693,92.964,93.801,94.442,97.92,98.473,99.227,99.351,98.228,98.545,98.735,100.1,100.12,99.74,100.056,100.111,99.983,100,100.884,102.587,103.318,103.86,101.76,102.244,102.636,104.887,105.962,105.419,104.125,105.424,105.423,105.099,105.203,107.299,107.027,105.718,106.184,106.468,106.274,106.104,107.483,107.644,107.286,106.736,107.026,107.096,107.371,107.416,107.194,108.781,107.393,107.326,107.691,112.858,115.175,116.714,117.338,114.062,114.95,115.57,121.833,122.243,119.97,121.637,121.902,121.562,121.58,125.029,128.146,126.513,131.844,126.749,126.658,128.247,132.437,136.914,,,134.949,,
Actividades terciarias|51---Información en medios masivos|515---Radio y televisión,4.618,5.738,6.228,7.037,5.207,5.569,5.879,6.423,7.594,7.865,7.939,7.047,7.345,7.478,7.995,9.521,8.985,8.475,8.779,8.851,8.765,8.43,13.26,13.409,14.393,11.022,11.876,12.447,15.717,16.59,17.089,17.601,16.181,16.504,16.759,17.048,19.353,18.622,17.955,18.287,18.408,18.306,21.649,22.026,20.874,25.093,21.849,21.5,22.305,24.782,27.265,27.195,29.07,26.1,26.489,27.047,28.665,28.801,29.881,34.355,28.737,29.147,30.32,36.672,40.388,42.991,43.914,38.713,40.258,41.064,42.331,45.152,47.688,52.598,43.829,45.21,47.065,53.065,56.483,58.494,59.517,54.863,56.176,57.006,59.258,58.736,58.884,59.662,58.984,58.948,59.124,61.217,62.651,64.424,66.697,61.99,62.841,63.798,69.016,70.077,71.221,72.579,69.58,70.17,70.757,74.682,75.943,77.663,78.096,75.337,76.159,76.609,78.866,79.497,80.506,82.383,79.194,79.642,80.279,83.48,84.051,85.081,84.707,83.781,84.239,84.355,86.919,88.797,90.143,91.285,87.868,88.643,89.276,92.938,93.799,94.89,96.055,93.38,93.903,94.434,97.402,98.794,100.62,102.816,98.115,98.993,100,105.248,106.367,105.86,103.791,105.804,105.823,105.288,101.802,101.033,101.796,104.713,101.4,101.524,102.308,109.384,113.781,116.604,118.459,111.572,113.105,114.416,120.078,121.416,122.472,123.773,120.775,121.31,121.908,127.68,131.293,132.408,133.156,129.542,130.515,131.147,135.624,136.941,137.397,137.801,136.264,136.637,136.911,140.775,142.552,142.885,144.166,141.582,142.054,142.625,147.63,148.073,146.701,145.964,147.858,147.44,147.121,151.004,156.915,,,154.606,,
Actividades terciarias|51---Información en medios masivos|517---Telecomunicaciones,59.352,60.619,61.327,62.657,59.996,60.47,61.035,64.416,66.067,65.067,63.618,65.255,65.188,64.773,62.969,70.13,68.729,67.826,66.538,67.297,67.433,74.692,80.729,83.33,84.582,77.838,79.933,81.212,82.727,88.083,92.647,97.766,85.464,87.909,90.676,104.881,110.526,112.329,113.667,107.655,109.194,110.325,118.283,125.072,127.46,130.103,121.753,123.751,125.47,131.434,133.212,131.892,137.284,132.337,132.183,133.514,139.909,142.908,141.27,142.899,141.431,141.376,141.768,143.782,143.114,139.885,138.594,143.443,142.211,141.25,136.627,135.337,131.226,132.101,135.962,134.266,133.671,131.223,132.04,128.621,129.805,131.637,130.565,130.359,129.468,129.904,127.042,128.88,129.689,128.754,128.787,128.357,129.973,126.584,128.151,129.183,128.257,128.229,127.019,126.784,124.929,125.196,126.899,126.199,125.935,125.048,126.866,125.504,123.591,125.974,125.817,125.231,122.708,124.376,120,121.487,123.574,122.357,122.132,124.383,127.275,127.395,125.647,125.85,126.361,126.181,126.12,116.917,114.069,113.21,121.353,118.797,117.349,111.328,106.477,102.594,89.677,108.845,106.714,102.131,97.295,103.146,99.883,99.668,100.233,100.116,100,99.39,97.017,95.422,92.662,98.166,97.256,96.08,79.863,79.905,77.145,69.997,79.884,78.925,76.479,64.582,61.263,57.916,56.405,62.883,61.178,59.928,57.482,57.974,57.563,56.649,57.732,57.675,57.411,58.429,57.86,57.457,55.838,58.133,57.907,57.357,57.953,57.485,56.517,54.239,57.718,57.292,56.453,56.176,56.717,56.01,54.434,56.446,56.3,55.803,58.188,58.028,58.601,57.93,58.103,58.281,58.185,56.486,57.118,,,56.811,,
"Actividades terciarias|51---Información en medios masivos|518---Procesamiento electrónico de información, hospedaje y otros servicios relacionados",11.717,12.334,13.212,13.417,11.976,12.373,12.653,13.664,14.932,18.433,22.504,14.203,15.496,17.13,30.035,39.686,49.338,51.303,33.677,38.021,41.218,48.651,46.742,48.484,47.694,47.821,48.04,47.945,47.94,47.934,50.65,50.024,47.938,48.792,49.112,50.708,51.3,54.155,53.425,50.961,51.976,52.347,55.039,56.349,59.709,59.851,55.603,56.938,57.692,60.798,60.992,65.044,65.596,60.881,62.197,63.034,65.088,65.159,69.302,68.094,65.118,66.417,66.826,68.152,69.223,73.796,73.972,68.608,70.225,71.143,75.595,78.295,79.891,81.628,76.728,77.728,78.731,85.079,87.144,86.91,87.25,85.972,86.275,86.535,87.821,88.977,88.497,88.981,88.318,88.375,88.53,89.268,90.008,91.424,91.996,89.591,90.185,90.674,94.026,94.964,94.964,94.134,94.44,94.607,94.48,92.261,91.426,91.231,91.811,91.881,91.681,91.713,92.997,94.427,94.852,94.364,93.654,94.023,94.109,94.569,93.487,94.926,96.06,94.058,94.35,94.719,98.017,94.222,98.196,103.227,96.168,96.878,98.304,104.577,102.346,103.7,103.401,103.445,103.536,103.505,101.684,100.474,99.27,98.645,101.072,100.44,100,98.042,97.807,97.873,98.245,97.922,97.905,97.983,99.11,101.575,106.125,113.996,100.313,102.14,104.539,123.988,133.281,140.524,144.451,128.585,132.714,135.461,144.819,145.505,146.653,148.848,145.158,145.687,146.471,152.26,154.357,155.877,157.233,153.309,154.218,154.954,156.828,156.788,156.06,153.372,156.809,156.535,155.78,150.152,146.946,146.617,151.908,148.741,147.989,148.92,155.788,156.227,156.809,159.204,156.006,156.297,157.038,159.285,159.73,,,159.507,,
Actividades terciarias|51---Información en medios masivos|519---Otros servicios de información,11.548,12.092,12.891,13.427,11.822,12.196,12.541,13.085,14.291,16.473,18.995,13.702,14.666,15.817,20.407,27.247,33.63,37.724,23.654,26.821,29.587,32.965,36.531,40.814,42.51,34.784,36.925,38.528,37.799,41.795,46.103,47.516,39.887,42.117,43.677,43.912,47.13,51.043,51.959,45.59,47.568,48.82,48.61,53.303,58.483,60.353,51.071,53.8,55.69,57.441,60.345,65.053,67.106,58.962,61.191,62.859,62.509,64.904,69.772,70.287,63.756,65.939,67.156,67.188,70.21,75.283,76.506,68.784,71.14,72.636,73.021,76.856,79.949,83.205,75.028,76.835,78.675,81.756,86.729,89.541,92.308,84.415,86.328,88.065,89.491,92.674,93.943,95.878,91.191,92.203,93.257,91.807,94.659,96.217,97.529,93.336,94.406,95.322,97.415,99.922,101.882,102.99,98.768,99.921,100.835,98.974,99.25,98.612,101.864,99.126,98.93,99.787,101.348,100.607,100.76,101.801,100.947,100.877,101.134,101.318,102.112,103.526,102.8,101.749,102.401,102.509,100.904,96.536,98.742,103.737,98.603,98.653,99.964,102.559,102.705,102.196,101.199,102.635,102.483,102.171,100.112,100.912,98.288,100.701,100.511,99.757,100,100.444,102.404,102.889,107.195,101.471,101.971,103.327,104.679,109.54,111.135,115.977,107.158,108.539,110.459,117.668,121.035,120.571,126.222,119.37,119.763,121.281,126.558,130.438,129.858,132.472,128.446,128.928,129.683,130.508,132.714,130.798,136.596,131.617,131.339,132.716,134.124,136.603,132.435,138.651,135.262,134.357,135.447,136.354,138.149,136.381,144.223,137.168,136.929,138.724,142.217,145.484,143.172,148.095,143.837,143.614,144.808,146.089,147.343,,,146.702,,
Actividades terciarias|52---Servicios financieros y de seguros,58.875,54.859,59.745,56.487,56.73,57.702,57.385,57.796,51.773,55.631,52.915,54.594,54.935,54.366,60.175,64.538,72.901,70.579,62.366,65.449,66.692,62.679,58.76,57.998,58.156,60.789,59.92,59.482,59.77,58.914,58.661,58.549,59.339,59.117,58.969,58.963,58.493,59.506,65.843,58.724,58.986,60.697,73.069,74.985,76.747,75.931,74.032,74.94,75.199,71.887,68.108,71.816,75.449,69.995,70.589,71.783,88.921,91.142,94.446,95.059,90.031,91.505,92.412,90.958,89.285,92.7,94.029,90.114,90.961,91.717,102.2,103.111,101.829,98.202,102.656,102.388,101.261,91.908,89.568,96.897,104.893,90.695,92.832,95.937,124.195,131.541,140.325,135.974,127.848,131.836,132.895,133.783,123.597,128.292,130.183,128.452,128.398,128.87,141.961,138.489,142.878,136.131,140.179,141.096,139.74,130.035,120.936,121.419,119.293,125.131,123.83,122.718,121.687,119.201,118.184,114.913,120.432,119.645,118.433,110.748,105.578,105.528,105.436,108.093,107.235,106.761,109.79,107.976,105.649,103.641,108.884,107.772,106.625,102.532,98.679,97.51,98.277,100.61,99.54,99.197,99.102,99.862,99.864,101.056,99.491,99.618,100,100.796,98.491,96.368,94.264,99.632,98.519,97.372,91.454,88.436,87.204,88.2,89.924,88.984,88.773,91.77,92.531,94.032,96.551,92.149,92.789,93.78,98.812,99.952,100.862,102.603,99.379,99.88,100.583,103.992,104.294,105.28,107.817,104.143,104.538,105.403,108.799,109.406,110.221,111.092,109.099,109.469,109.872,115.365,113.919,115.449,117.508,114.664,114.919,115.551,118.887,120.901,122.458,125.868,119.893,120.747,122.015,127.986,129.172,,,128.577,,
"Actividades terciarias|52---Servicios financieros y de seguros|521-523---Banca central. Instituciones de intermediación crediticia y financiera no bursátil. Actividades bursátiles, cambiarias y de inversión financiera",69.719,62.321,69.512,65.655,65.666,66.909,66.582,68.161,60.067,65.925,62.957,63.831,64.515,64.083,73.737,76.92,88.92,89.19,75.359,79.322,81.609,75.211,69.854,68.238,65.389,72.64,71.284,69.796,65.827,62.832,61.988,62.191,64.32,63.563,63.202,65.962,67.101,67.905,71.678,66.531,66.979,68.18,75.938,74.775,74.475,72.863,75.362,75.074,74.487,67.937,63.482,68.784,73.853,65.72,66.702,68.479,91.47,93.395,96.164,94.052,92.432,93.663,93.764,86.235,81.405,83.891,85.998,83.816,83.841,84.384,96.926,99.736,100.725,99.602,98.336,99.091,99.228,94.925,92.194,98.797,102.303,93.507,95.336,97.201,116.094,117.999,124.045,123.442,117.06,119.34,120.43,125.177,118.409,124.343,124.931,121.617,122.535,123.178,132.899,126.898,130.506,125.808,129.797,130.04,128.861,121.007,114.752,116.999,116.43,117.629,117.41,117.176,120.914,119.602,119.424,116.164,120.258,119.969,119.005,111.358,105.53,105.187,104.239,108.351,107.295,106.487,108.053,105.432,102.619,100.713,106.745,105.326,104.032,99.463,95.904,95.322,96.882,97.693,96.876,96.877,98.245,99.664,100.168,101.706,98.97,99.378,100,101.474,98.937,96.24,93.258,100.193,98.841,97.318,89.347,85.571,84.17,85.389,87.433,86.3,86.052,89.458,90.431,92.083,94.606,89.941,90.668,91.713,96.339,97.246,98.123,100.035,96.789,97.239,97.959,101.554,102.413,104.023,107.424,101.982,102.689,103.934,109.274,110.716,112.27,113.599,109.986,110.737,111.441,118.976,117.481,119.295,121.857,118.25,118.589,119.379,123.228,124.997,126.702,130.54,124.119,124.982,126.353,132.704,133.384,,,133.045,,
"Actividades terciarias|52---Servicios financieros y de seguros|524---Compañías de fianzas, seguros y pensiones",26.765,26.808,26.395,25.552,26.786,26.661,26.372,24.407,23.38,22.73,22.542,23.873,23.489,23.21,24.498,28.111,28.698,28.489,26.238,26.961,27.374,28.625,29.65,32.136,37.711,29.126,30.089,31.908,40.129,46.29,48.56,46.062,43.24,45.04,45.294,40.966,38.837,41.655,50.702,39.84,40.484,42.882,64.809,75.524,82.022,84.394,70.42,74.596,77.065,83.591,81.205,79.783,80.19,82.376,81.489,81.18,81.239,84.335,89.617,98.277,82.784,85.148,88.346,107.711,115.602,121.159,125.02,111.782,114.954,117.24,125.447,118.411,105.986,92.47,121.966,116.308,109.771,82.089,80.839,90.483,115.965,81.447,84.519,91.472,162.233,213.802,247.518,241.321,185.096,202.63,210.216,197.924,165.927,159.199,180.568,181.818,174.214,175.675,227.237,267.269,293.603,299.893,246.269,260.68,268.851,272.441,225.822,179.743,147.55,248.111,220.895,197.065,127.521,116.641,110.547,107.462,121.636,117.493,114.743,106.729,105.914,107.833,113.84,106.323,106.831,108.643,121.291,124.629,125.662,125.279,122.967,123.892,124.25,121.761,115.25,110.75,107.117,118.445,115.774,113.481,104.1,100.99,98.122,97.128,102.493,100.996,100,96.821,95.882,97.141,100.918,96.347,96.613,97.695,105.059,106.974,107.856,108.209,106.029,106.642,107.044,107.414,105.886,106.676,110.18,106.633,106.648,107.537,116.087,118.54,119.474,119.794,117.315,118.052,118.51,118.482,114.848,112.35,109.986,116.618,115.116,113.732,106.326,102.544,99.883,99.051,104.463,102.921,101.916,98.879,97.328,98.075,98.774,98.133,98.114,98.281,101.507,102.961,104.357,106.672,102.207,102.916,103.86,108.884,110.965,,,109.894,,
Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,19.004,19.322,19.796,20.016,19.167,19.372,19.533,21.097,21.475,21.955,22.37,21.29,21.508,21.723,24.518,27.821,29.929,31.257,26.2,27.421,28.375,33.213,34.732,35.947,37.068,33.987,34.629,35.236,39.233,40.964,42.713,44.721,40.115,40.966,41.899,47.883,50.171,51.771,52.989,49.048,49.94,50.698,54.262,55.269,56.442,57.601,54.776,55.326,55.895,59.775,61.28,62.135,62.453,60.543,61.068,61.415,63.25,63.787,64.11,64.361,63.524,63.717,63.878,65.411,66.374,67.269,67.959,65.902,66.353,66.755,69.188,70.168,70.866,71.336,69.687,70.077,70.394,72.324,73.289,73.793,74.193,72.819,73.138,73.401,75.189,76.015,76.676,77.402,75.611,75.961,76.324,78.573,79.807,80.471,80.77,79.205,79.624,79.913,81.646,82.448,83.195,83.901,82.057,82.436,82.809,85.356,86.637,87.389,88.091,86.011,86.471,86.88,88.811,89.131,89.483,89.897,88.973,89.145,89.336,90.764,91.593,92.286,92.851,91.184,91.555,91.886,93.769,94.532,95.016,95.479,94.153,94.442,94.707,95.93,96.499,97.014,97.71,96.217,96.484,96.795,98.585,99.639,100.507,101.238,99.113,99.58,100,102.023,102.835,103.361,103.752,102.431,102.742,102.998,104.235,104.696,105.048,105.557,104.469,104.662,104.888,106.15,106.826,107.648,108.243,106.492,106.877,107.221,108.812,109.35,109.709,110.263,109.081,109.288,109.53,110.982,111.821,112.325,112.968,111.405,111.709,112.022,113.911,114.774,115.445,116.035,114.345,114.709,115.039,117.205,117.891,117.825,117.931,117.542,117.636,117.71,118.376,119.029,119.615,120.397,118.705,119.009,119.356,121.324,122.483,,,121.91,,
