Descriptores,1993|T1,1993|T2,1993|T3,1993|T4,1993|6 Meses,1993|9 Meses,1993|Anual,1994|T1,1994|T2,1994|T3,1994|T4,1994|6 Meses,1994|9 Meses,1994|Anual,1995|T1,1995|T2,1995|T3,1995|T4,1995|6 Meses,1995|9 Meses,1995|Anual,1996|T1,1996|T2,1996|T3,1996|T4,1996|6 Meses,1996|9 Meses,1996|Anual,1997|T1,1997|T2,1997|T3,1997|T4,1997|6 Meses,1997|9 Meses,1997|Anual,1998|T1,1998|T2,1998|T3,1998|T4,1998|6 Meses,1998|9 Meses,1998|Anual,1999|T1,1999|T2,1999|T3,1999|T4,1999|6 Meses,1999|9 Meses,1999|Anual,2000|T1,2000|T2,2000|T3,2000|T4,2000|6 Meses,2000|9 Meses,2000|Anual,2001|T1,2001|T2,2001|T3,2001|T4,2001|6 Meses,2001|9 Meses,2001|Anual,2002|T1,2002|T2,2002|T3,2002|T4,2002|6 Meses,2002|9 Meses,2002|Anual,2003|T1,2003|T2,2003|T3,2003|T4,2003|6 Meses,2003|9 Meses,2003|Anual,2004|T1,2004|T2,2004|T3,2004|T4,2004|6 Meses,2004|9 Meses,2004|Anual,2005|T1,2005|T2,2005|T3,2005|T4,2005|6 Meses,2005|9 Meses,2005|Anual,2006|T1,2006|T2,2006|T3,2006|T4,2006|6 Meses,2006|9 Meses,2006|Anual,2007|T1,2007|T2,2007|T3,2007|T4,2007|6 Meses,2007|9 Meses,2007|Anual,2008|T1,2008|T2,2008|T3,2008|T4,2008|6 Meses,2008|9 Meses,2008|Anual,2009|T1,2009|T2,2009|T3,2009|T4,2009|6 Meses,2009|9 Meses,2009|Anual,2010|T1,2010|T2,2010|T3,2010|T4,2010|6 Meses,2010|9 Meses,2010|Anual,2011|T1,2011|T2,2011|T3,2011|T4,2011|6 Meses,2011|9 Meses,2011|Anual,2012|T1,2012|T2,2012|T3,2012|T4,2012|6 Meses,2012|9 Meses,2012|Anual,2013|T1,2013|T2,2013|T3,2013|T4,2013|6 Meses,2013|9 Meses,2013|Anual,2014|T1,2014|T2,2014|T3,2014|T4,2014|6 Meses,2014|9 Meses,2014|Anual,2015|T1,2015|T2,2015|T3,2015|T4,2015|6 Meses,2015|9 Meses,2015|Anual,2016|T1,2016|T2,2016|T3,2016|T4,2016|6 Meses,2016|9 Meses,2016|Anual,2017|T1,2017|T2,2017|T3,2017|T4,2017|6 Meses,2017|9 Meses,2017|Anual,2018|T1,2018|T2,2018|T3,2018|T4,2018|6 Meses,2018|9 Meses,2018|Anual,2019|T1,2019|T2,2019|T3,2019|T4,2019|6 Meses,2019|9 Meses,2019|Anual,2020|T1<P>,2020|T2<P>,2020|T3<P>,2020|T4<P>,2020|6 Meses<P>,2020|9 Meses<P>,2020|Anual<P>,2021|T1<P>,2021|T2<P>,2021|T3<P>,2021|T4<P>,2021|6 Meses<P>,2021|9 Meses<P>,2021|Anual<P>,2022|T1<R>,2022|T2<P>,2022|T3,2022|T4,2022|6 Meses,2022|9 Meses,2022|Anual
"Actividades terciarias|54---Servicios profesionales, científicos y técnicos",NA,NA,NA,NA,NA,NA,NA,18.353,18.291,18.973,15.62,18.349,18.58,17.827,19.044,32.576,38.326,44.812,26.168,29.905,33.895,43.727,33.553,31.882,33.277,38.198,36.267,35.45,34.141,29.593,27.439,26.661,31.654,30.243,29.202,25.025,26.039,25.368,27.846,25.557,25.509,26.089,28.153,28.929,27.33,24.109,28.616,28.24,27.118,21.472,21.129,18.309,18.253,21.268,20.266,19.662,16.147,15.135,13.291,11.146,15.578,14.832,13.843,8.698,8.056,9.067,10.604,8.362,8.593,9.126,13.995,15.998,14.446,12.764,15.062,14.853,14.306,9.703,6.129,4.901,4.842,7.736,6.834,6.285,5.476,5.122,5.851,4.334,5.281,5.464,5.177,3.422,3.239,2.645,4.407,3.322,3.117,3.454,4.339,5.358,4.288,3.087,4.887,4.689,4.285,4.116,3.848,3.534,5.279,3.978,3.832,4.227,4.256,3.56,3.825,2.402,3.87,3.855,3.452,2.012,1.724,2.341,2.414,1.859,2.021,2.125,2.823,2.945,3.377,4.023,2.889,3.052,3.314,4.215,4.61,4.474,3.477,4.424,4.445,4.189,3.154,2.975,2.68,2.939,3.056,2.924,2.926,2.977,3.75,3.606,3.381,3.375,3.452,3.45,3.805,3.37,3.929,4.202,3.584,3.7,3.835,5.006,5.8,6.295,5.749,5.437,5.724,5.739,4.924,3.305,1.948,3.042,4.052,3.346,3.251,2.859,4.601,5.093,4.115,3.78,4.203,4.181,4.009,3.093,3.467,2.845,3.495,3.484,3.304,3.91,4.624,3.808,3.38,4.257,4.11,3.907,1.842,0.203,0.516,1.522,1.028,0.862,1.042,3.091,4.205,,,3.671,,
Actividades terciarias|55---Corporativos,NA,NA,NA,NA,NA,NA,NA,40.533,45.33,42.202,33.745,43.348,43.168,40.609,32.566,43.14,43.936,45.429,37.832,39.498,41.116,39.968,24.989,20.608,19.778,31.778,28.484,26.085,20.314,18.785,17.624,14.707,19.609,19.046,17.819,11.392,9.606,9.035,11.004,10.323,9.938,10.178,12.6,13.247,13.449,12.089,12.979,13.136,12.887,10.536,10.092,9.014,7.583,10.26,9.892,9.267,4.458,3.016,2.236,2.393,3.679,3.267,3.052,3.766,5.13,6.515,7.027,4.502,5.068,5.568,7.084,7.332,8.71,11.701,7.173,7.602,8.664,14.173,13.086,13.983,11.644,13.632,13.72,13.15,9.208,6.535,4.555,4.186,7.787,6.914,6.253,3.768,4.327,2.023,1.035,4.048,3.46,2.816,0.117,0.007,1.741,4.819,0.065,0.604,1.601,8.799,10.98,10.87,9.236,9.891,10.196,9.937,6.139,2.961,1.412,-0.043,4.542,3.522,2.678,0.139,0.655,1.05,0.96,0.387,0.606,0.694,1.375,1.85,3.454,7.466,1.609,2.201,3.556,5.474,5.513,2.739,1.856,5.496,4.597,3.876,1.2,1.913,1.098,1.706,1.554,1.404,1.401,2.793,2.647,3.415,3.525,2.714,2.945,3.142,2.276,2.352,2.616,3.197,2.325,2.42,2.631,4.815,5.461,5.879,5.883,5.133,5.386,5.479,6.828,7.138,7.002,6.847,7.009,7.006,6.995,5.671,4.956,5.281,5.107,5.324,5.312,5.222,4.196,4.101,3.081,2.659,4.138,3.774,3.529,3.236,2.858,4.037,3.74,3.012,3.37,3.501,4.124,6.028,5.78,6.923,5.103,5.353,5.803,7.284,7.765,,,7.562,,
"Actividades terciarias|56---Servicios de apoyo a los negocios y manejo de residuos y desechos, y servicios de remediación",NA,NA,NA,NA,NA,NA,NA,18.561,20.895,21.352,20.805,19.797,20.032,20.217,27.698,45.415,49.299,50.662,35.846,40.15,42.691,44.532,27.955,22.807,21.062,36.411,31.924,29.171,20.367,18.419,17.65,16.341,19.349,18.649,18.032,14.802,14.395,14.874,16.989,14.561,14.63,15.175,18.132,17.766,16.866,14.536,17.924,17.629,16.894,11.794,10.803,10.08,9.568,11.286,10.901,10.572,7.134,6.093,5.157,4.44,6.585,6.127,5.693,4.345,4.811,5.989,6.851,4.594,5.034,5.501,7.682,7.326,6.78,6.472,7.49,7.255,7.038,4.873,3.898,4.482,5.142,4.38,4.412,4.621,4.949,5.147,5.245,5.834,5.066,5.185,5.385,5.252,4.607,3.418,3.802,4.907,4.404,4.25,3.947,4.178,4.829,4.081,4.066,4.336,4.282,4.614,5.179,5.548,6.087,4.908,5.117,5.34,7.601,7.826,7.086,4.585,7.7,7.486,6.711,3.559,1.648,1.616,1.782,2.588,2.258,2.138,1.062,1.74,3.436,6.433,1.405,2.106,3.24,7.024,7.28,5.386,2.502,7.156,6.537,5.451,0.669,1.017,1.534,2.631,0.845,1.075,1.492,3.672,3.98,4.059,3.83,3.832,3.909,3.877,2.985,2.652,3.311,3.386,2.813,2.977,3.081,4.698,4.057,3.121,2.613,4.371,3.945,3.6,2.672,3.562,3.306,3.104,3.119,3.194,3.174,2.92,2.259,2.307,2.576,2.587,2.493,2.509,1.865,1.755,1.878,1.843,1.809,1.827,1.831,1.399,1.371,1.156,0.824,1.385,1.311,1.184,0.738,1.057,3.521,7.521,0.899,1.331,1.928,8.677,9.471,,,9.08,,
Actividades terciarias|61---Servicios educativos,NA,NA,NA,NA,NA,NA,NA,21.559,20.103,17.689,15.068,20.812,19.8,18.482,15.12,16.927,17.734,17.167,16.025,16.668,16.796,22.361,27.213,23.894,23.533,24.926,24.566,24.317,27.103,21.441,25.006,27.48,24.125,24.423,25.237,20.284,25.708,28.793,26.702,23.069,24.999,25.427,23.388,21.526,20.563,20.36,22.433,21.745,21.361,20.289,18.108,16.099,15.651,19.084,18.085,17.427,15.407,14.3,13.011,12.366,14.851,14.258,13.764,11.265,9.277,8.057,9.074,10.228,9.496,9.386,10.653,11.044,10.918,8.759,10.859,10.906,10.352,5.986,4.256,3.68,4.185,5.077,4.6,4.486,5.694,7.795,8.973,9.781,6.8,7.488,8.069,10.45,8.535,9.665,8.327,9.428,9.53,9.218,6.569,6.924,5.205,6.121,6.755,6.24,6.212,7.625,8.22,8.01,7.056,7.953,7.981,7.76,5.592,6.466,4.551,4.932,5.887,5.517,5.384,5.933,5.93,6.204,5.953,6.019,6.018,5.975,5.336,4.938,5.192,6.21,5.141,5.18,5.454,7.697,8.144,8.926,9.087,7.908,8.241,8.459,7.321,4.66,3.623,3.821,5.982,5.193,4.834,4.663,5.7,6.498,7.339,5.177,5.622,6.062,8.099,8.077,7.377,5.965,8.094,7.85,7.359,4.084,2.668,2.041,1.983,3.371,2.927,2.68,2.48,2.917,3.263,3.747,2.697,2.87,3.1,3.839,3.912,4.029,4.104,3.88,3.929,3.975,4.206,4.314,4.23,4.108,4.256,4.244,4.213,3.924,3.885,2.789,1.671,3.899,3.534,3.04,1.607,1.657,2.11,2.337,1.638,1.792,1.937,2.678,2.777,,,2.723,,
Actividades terciarias|62---Servicios de salud y de asistencia social,NA,NA,NA,NA,NA,NA,NA,9.924,12.277,10.775,9.585,11.111,10.996,10.649,10.001,14.108,26.784,28.883,12.036,17.026,20.043,25.883,20.135,11.697,13.123,22.981,18.851,17.35,6.203,12.454,8.804,10.899,9.352,9.177,9.673,21.639,20.486,28.3,31.496,20.999,23.46,25.569,30.539,28.135,27.85,21.43,29.323,28.823,26.69,17.605,16.209,17.031,16.05,16.898,16.919,16.649,18.95,21.932,15.462,16.868,20.454,18.699,18.185,12.148,10.611,12.108,11.824,11.364,11.618,11.644,16.213,17.016,16.352,12.183,16.599,16.494,15.355,8.778,5.381,3.533,3.195,7.07,5.877,5.199,2.915,2.915,2.897,1.819,2.913,2.908,2.632,-0.005,-0.474,0.258,1.074,-0.245,-0.072,0.215,3.481,5.988,7.695,9.896,4.74,5.73,6.769,11.432,11.846,10.307,8.596,11.647,11.191,10.523,6.325,3.734,3.467,4.589,4.989,4.462,4.48,5.199,7.637,8.703,8.198,6.421,7.23,7.532,8.398,8.323,8.436,7.291,8.358,8.384,8.079,6.028,4.952,3.933,4.515,5.496,4.946,4.838,6.269,7.441,7.996,6.978,6.841,7.232,7.155,5.347,4.523,4.602,6.555,4.941,4.822,5.256,9.337,11.006,10.502,7.869,10.156,10.277,9.67,4.781,2.299,1.272,2.391,3.555,2.761,2.662,4.895,6.749,7.786,7.392,5.81,6.491,6.721,5.911,4.602,4.216,4.08,5.261,4.901,4.691,3.847,4.616,5.982,7.545,4.227,4.825,5.498,9.946,12.382,11.716,10.614,11.149,11.368,11.219,6.554,4.197,2.958,2.466,5.402,4.528,3.964,4.632,5.055,,,4.855,,
Actividades terciarias|62---Servicios de salud y de asistencia social|621---Servicios médicos de consulta externa y servicios relacionados,NA,NA,NA,NA,NA,NA,NA,9.647,10.729,9.311,7.78,10.193,9.894,9.379,9.273,13.809,26.726,31.076,11.491,16.653,20.13,34.293,29.775,21.239,20.949,32.02,28.002,26.256,11.474,15.638,11.954,14.514,13.638,13.145,13.632,24.799,24.511,29.913,31.299,24.551,26.308,27.556,29.093,25.657,25.004,20.319,27.392,26.594,24.809,17.513,16.431,17.301,15.698,16.964,17.039,16.637,17.097,19.981,14.795,16.812,18.555,17.235,17.065,14.488,13.692,13.637,11.249,14.09,13.932,13.226,11.461,9.715,9.539,7.903,10.557,10.191,9.573,8.753,7.845,7.42,6.503,8.301,8.017,7.655,3.898,3.193,3.627,5.055,3.547,3.574,3.934,6.708,8.625,9.116,6.888,7.665,8.178,7.85,5.012,4.218,4.382,7.439,4.613,4.517,5.239,11.081,13.479,12.788,11.059,12.292,12.464,12.115,7.828,4.125,3.214,3.338,5.922,4.986,4.56,3.088,5.414,6.939,8.111,4.252,5.201,5.979,10.565,11.734,11.814,10.066,11.147,11.395,11.021,6.893,4.229,1.959,1.934,5.565,4.266,3.669,2.739,3.416,4.368,4.208,3.07,3.52,3.684,4.252,4.359,4.268,4.557,4.303,4.292,4.365,5.084,5.366,5.632,5.97,5.226,5.366,5.525,5.848,5.613,5.286,5.311,5.732,5.572,5.489,5.473,6.058,6.681,6.464,5.77,6.098,6.2,6.671,6.214,6.17,6.414,6.441,6.355,6.363,6.406,6.934,7.63,9.05,6.666,6.988,7.483,11.244,13.718,12.818,11.695,12.424,12.586,12.433,6.971,4.009,2.821,2.175,5.55,4.565,3.911,4.693,5.292,,,5.007,,
Actividades terciarias|62---Servicios de salud y de asistencia social|622---Hospitales,NA,NA,NA,NA,NA,NA,NA,8.385,11.344,10.985,11.04,9.866,10.24,10.449,11.668,15.488,27.204,25.413,13.58,18.18,20.159,17.257,10.227,1.429,5.221,13.649,9.207,8.117,0.412,9.487,5.916,8.264,4.955,5.282,6.064,20.098,18.16,28.161,32.587,19.081,22.14,24.906,32.395,30.578,30.628,22.497,31.447,31.152,28.626,17.871,16.336,17.398,16.995,17.094,17.191,17.103,21.057,24.17,16.112,16.698,22.626,20.334,19.369,9.784,7.534,10.43,12.404,8.632,9.241,10.005,21.053,24.493,23.392,16.293,22.755,22.951,21.205,8.679,2.584,-0.358,0.106,5.585,3.562,2.674,2.022,2.9,2.411,-1.005,2.458,2.433,1.543,-5.831,-7.949,-7.05,-3.807,-6.918,-6.967,-6.164,1.972,7.222,10.419,12.007,4.598,6.544,7.911,11.959,10.835,8.536,6.761,11.398,10.418,9.462,5.056,3.43,3.564,5.826,4.217,3.985,4.424,7.366,9.861,10.783,8.619,8.61,9.385,9.259,6.743,5.445,5.426,4.984,6.096,5.853,5.61,5.382,5.811,5.905,6.909,5.593,5.705,6.024,9.434,11.02,11.28,9.314,10.202,10.564,10.224,6.265,4.682,4.977,8.485,5.488,5.302,6.093,13.544,16.707,15.366,9.605,15.081,15.185,13.748,3.526,-1.18,-2.788,-0.536,1.197,-0.191,-0.279,4.298,7.621,9.209,8.609,5.92,7.039,7.437,5.488,3.293,2.556,2.203,4.403,3.766,3.366,1.802,2.823,4.654,6.321,2.306,3.1,3.904,8.853,11.311,10.817,9.938,10.129,10.406,10.325,6.359,4.248,3.107,2.737,5.266,4.485,3.994,4.664,4.978,,,4.832,,
Actividades terciarias|62---Servicios de salud y de asistencia social|623-624---Residencias de asistencia social y para el cuidado de la salud. Otros servicios de asistencia social,NA,NA,NA,NA,NA,NA,NA,20.359,19.151,15.715,11.786,19.753,18.363,16.659,13.342,14.393,21.406,24.387,13.875,16.541,18.665,25.788,25.776,23.078,23.187,25.771,24.699,24.162,20.02,21.102,15.95,12.053,20.568,18.949,17.023,13.074,11.125,15.519,21.144,12.09,13.279,15.426,22.961,24.189,24.692,20.458,23.576,23.972,22.97,15.774,12.377,9.525,8.331,14.065,12.456,11.319,12.406,15.26,15.279,18.518,13.82,14.318,15.394,17.719,18.493,16.814,11.665,18.102,17.641,16.001,12.094,9.42,8.568,8.741,10.735,9.969,9.668,9.845,12.419,12.015,9.376,11.158,11.428,10.845,5.556,2.786,1.727,1.794,4.133,3.337,2.94,2.606,3.77,4.782,5.784,3.195,3.719,4.265,7.178,8.268,9.038,8.981,7.735,8.158,8.358,8.983,8.492,7.228,6.453,8.732,8.231,7.773,5.82,5.143,3.381,1.844,5.472,4.785,4.012,0.921,1.217,2.302,4.102,1.073,1.474,2.144,6.408,7.874,8.337,6.815,7.155,7.539,7.356,4.47,2.778,2.221,3.246,3.6,3.15,3.175,5.395,6.942,7.769,7.054,6.188,6.701,6.781,5.535,4.254,3.554,3.778,4.875,4.44,4.268,4.434,5.597,6.853,8.437,5.03,5.626,6.35,10.586,11.65,10.859,8.887,11.142,11.051,10.467,6.006,3.705,2.267,1.844,4.807,3.963,3.427,2.327,2.632,2.421,1.553,2.483,2.462,2.209,-0.328,-0.402,2.094,6.67,-0.366,0.48,2.331,12.073,13.125,10.324,5.523,12.445,11.617,9.659,1.429,3.094,2.892,2.591,2.451,2.716,2.795,3.828,3.234,,,3.497,,
"Actividades terciarias|71---Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos",NA,NA,NA,NA,NA,NA,NA,13.002,11.397,9.546,7.528,12.193,11.305,10.312,19.399,29.296,26.705,24.48,24.234,24.927,24.763,18.212,25.531,24.357,29.091,22.319,23.137,24.775,35.827,10.588,14.155,15.704,22.044,19.348,18.317,15.382,25.871,21.467,13.828,20.486,20.771,19.002,25.777,14.768,11.745,28.508,20.162,17.47,20.112,10.878,17.001,22.178,15.042,13.886,16.43,16.056,18.498,12.03,11.094,7.861,15.23,13.901,12.399,5.778,9.508,11.059,15.345,7.667,8.748,10.364,8.124,7.772,8.915,4.732,7.92,8.228,7.307,9.703,5.208,3.166,1.34,7.43,6.052,4.898,4.163,5.134,6.334,6.276,4.631,5.164,5.432,6.294,6.445,6.515,7.214,6.376,6.422,6.605,7.166,6.511,5.176,3.43,6.839,6.302,5.608,3.057,3.044,4.288,5.261,3.06,3.458,3.873,5.552,5.775,5.318,5.272,5.658,5.56,5.514,4.873,4.08,4.013,3.512,4.495,4.34,4.135,3.499,4.158,3.916,3.698,3.825,3.847,3.809,4.004,2.734,2.194,1.533,3.371,2.995,2.641,-1.001,-0.818,0.574,1.181,-0.912,-0.423,-0.027,3.788,5.215,5.302,5.719,4.506,4.792,5.016,4.458,4.222,3.7,1.989,4.352,4.132,3.6,1.889,1.981,3.138,3.522,1.949,2.4,2.675,3.485,4.131,3.315,4.441,3.814,3.609,3.82,5.384,4.951,5.145,3.926,5.153,5.165,4.846,2.104,1.839,3.165,6.318,1.976,2.444,3.507,11.173,7.622,4.981,0.493,9.907,8.187,6.093,-3.765,18.346,2.74,6.693,9.249,6.916,6.812,5.852,12.562,,,10.374,,
"Actividades terciarias|71---Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos|711---Servicios artísticos, culturales y deportivos, y otros servicios relacionados",NA,NA,NA,NA,NA,NA,NA,10.604,7.952,6.365,5.594,9.355,8.43,7.651,21.389,31.869,28.447,26.383,26.536,27.102,26.89,18.753,29.065,28.412,33.438,24.22,25.614,27.784,40.384,10.424,13.892,14.979,24.124,20.637,18.998,14.603,25.24,19.534,10.841,19.709,19.655,17.301,23.555,12.18,8.977,27.673,17.838,15.051,18.236,8.695,15.388,21.074,13.112,11.913,14.648,14.149,16.106,8.346,6.641,3.187,12.255,10.489,8.589,0.751,5.741,8.603,14.347,3.157,4.822,7.253,9.726,8.262,9.078,3.09,8.991,8.995,7.382,8.725,4.973,3.187,1.853,6.897,5.739,4.726,2.493,3.358,4.79,4.948,2.903,3.475,3.845,4.843,4.858,4.566,5.496,4.857,4.777,4.968,5.578,5.116,3.971,2.746,5.353,4.921,4.362,2.786,3.285,4.381,5.027,3.028,3.454,3.819,4.647,4.248,3.422,3.189,4.46,4.146,3.935,3.894,4.426,4.996,5.839,4.188,4.453,4.793,5.04,4.915,4.029,2.53,4.967,4.653,4.114,3.585,2.633,4.604,4.429,3.113,3.617,3.838,2.219,3.329,3.95,4.541,2.774,3.18,3.508,5.071,4.344,2.959,3.355,4.698,4.132,3.925,2.384,2.717,2.729,1.19,2.579,2.646,2.28,2.385,2.629,3.906,4.635,2.523,3.038,3.42,4.429,4.814,4.54,5.537,4.633,4.611,4.877,5.276,5.004,5.452,4.049,5.136,5.285,4.941,3.838,3.459,3.014,4.384,3.629,3.398,3.67,6.344,7.271,6.294,2.967,6.421,6.151,5.343,-0.432,0.103,1.806,4.708,0.277,1.144,2.135,7.738,7.549,,,7.725,,
"Actividades terciarias|71---Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos|712-713---Museos, sitios históricos, zoológicos y similares. Servicios de entretenimiento en instalaciones recreativas y otros servicios recreativos",NA,NA,NA,NA,NA,NA,NA,14.224,12.907,10.825,8.413,13.529,12.594,11.521,18.241,27.744,25.371,22.781,22.876,23.556,23.309,17.422,23.309,22.175,26.506,20.86,21.486,22.845,32.804,10.473,14.172,15.743,20.572,18.381,17.639,15.583,25.68,21.94,15.331,20.534,20.943,19.555,26.633,15.951,13.076,28.391,21.137,18.535,20.797,11.968,17.648,22.584,16.427,14.801,17.235,17.056,20.136,14.577,14.04,11.379,17.302,16.239,15.064,9.406,11.937,12.593,15.998,10.756,11.365,12.459,6.89,7.43,8.804,6.095,7.137,7.68,7.244,10.452,5.356,3.149,0.917,7.801,6.262,5.018,5.52,6.509,7.436,7.417,6.003,6.46,6.682,7.298,7.466,7.786,8.603,7.39,7.513,7.741,8.165,7.341,5.921,3.935,7.748,7.145,6.406,3.465,3.014,4.355,5.286,3.257,3.619,4,5.902,6.675,6.519,6.798,6.272,6.357,6.479,5.633,4.236,3.609,1.963,4.949,4.512,3.909,2.667,3.72,3.941,4.751,3.188,3.427,3.731,4.236,2.954,0.529,-0.697,3.6,2.588,1.806,-3.264,-3.994,-1.946,-1.531,-3.625,-3.074,-2.707,2.89,5.951,7.325,7.704,4.42,5.383,5.948,6.116,5.639,4.699,2.672,5.863,5.464,4.771,1.626,1.574,2.46,2.606,1.615,1.953,2.114,2.649,3.455,2.209,3.466,3.046,2.704,2.889,5.461,4.958,4.832,3.808,5.183,5.072,4.764,0.625,0.282,3.328,8.035,0.482,1.527,3.356,14.787,8.4,3.287,-1.54,13.3,10.337,6.833,-5.891,26.835,4.055,8.291,13.596,10.183,9.799,4.649,12.679,,,9.518,,
Actividades terciarias|72---Servicios de alojamiento temporal y de preparación de alimentos y bebidas,NA,NA,NA,NA,NA,NA,NA,5.678,4.394,3.289,3.052,5.003,4.401,4.074,11.819,26.13,32.526,38.528,19.024,23.595,27.213,39.288,29.84,28.263,26.036,34.34,32.153,30.611,22.401,20.238,18.35,18.201,21.254,20.25,19.701,19.823,20.581,21.98,23.217,20.209,20.814,21.39,23.492,22.604,22.218,21.14,22.972,22.699,22.279,18.062,15.748,14.979,13.993,16.897,16.222,15.696,12.662,14.389,12.997,10.949,13.512,13.282,12.644,9.96,7.221,7.603,7.203,8.563,8.242,8.015,5.931,6.31,5.507,3.266,6.124,5.911,5.279,2.892,2.223,2.482,4.339,2.552,2.538,2.972,4.313,3.872,4.431,2.799,4.086,4.204,3.86,2.469,3.919,2.433,3.606,3.204,2.94,3.103,4.378,3.604,3.816,3.699,3.981,3.922,3.865,2.808,1.93,1.936,3.436,2.363,2.223,2.502,4.159,4.65,5.117,4.483,4.387,4.639,4.619,4.663,5.031,4.979,4.715,4.867,4.9,4.854,4.734,5.221,4.372,5.268,4.986,4.786,4.912,3.482,3.296,3.612,3.176,3.387,3.464,3.391,4.269,3.805,3.867,3.391,4.027,3.972,3.83,3.314,4.199,4.548,5.641,3.759,4.022,4.431,6.156,5.848,5.985,5.789,6.012,6.01,5.959,5.996,5.464,5.108,5.247,5.714,5.508,5.447,5.26,5.507,4.745,4.618,5.397,5.17,5.009,3.501,3.267,4.464,4.903,3.372,3.729,4.015,4.981,5.76,5.097,4.542,5.386,5.297,5.125,7.218,7.834,5.025,2.505,6.889,6.29,5.313,-1.661,-2.542,1.385,5.232,-1.449,-0.468,1.088,9.781,10.171,,,9.941,,
Actividades terciarias|72---Servicios de alojamiento temporal y de preparación de alimentos y bebidas|721---Servicios de alojamiento temporal,NA,NA,NA,NA,NA,NA,NA,4.021,4.535,6.997,14.493,4.251,5.152,7.395,28.59,51.111,51.984,45.552,38.805,42.949,43.584,33.206,12.457,10.818,13.149,22.959,18.856,17.391,17.32,23.373,24.639,24.762,20.136,21.645,22.441,24.555,24.817,26.103,27.381,24.763,25.098,25.648,28.109,26.47,26.829,26.183,27.275,27.221,26.909,22.908,22.197,20.376,17.89,22.636,21.895,20.94,15.799,18.014,15.984,13.458,16.879,16.532,15.688,11.72,6.362,6.902,6.72,9.058,8.407,8.053,5.021,7.187,5.222,0.871,6.111,5.804,4.628,0.71,-0.546,0.06,4.236,0.071,0.083,1.042,2.879,1.38,3.36,0.816,2.13,2.533,2.133,1.109,4.27,0.989,1.919,2.701,2.111,2.05,2.93,1.266,1.666,1.941,2.073,1.935,1.935,1.3,-0.532,-0.939,0.943,0.383,-0.054,0.184,1.814,2.811,3.443,2.442,2.277,2.665,2.613,3.285,3.333,4.054,4.052,3.335,3.567,3.684,4.472,6.208,4.508,6.515,5.349,5.072,5.435,2.441,1.366,1.887,0.76,1.896,1.896,1.611,3.153,2.607,3.078,2.385,2.871,2.94,2.8,1.992,3.323,3.581,4.939,2.669,2.977,3.471,5.797,5.301,5.719,5.842,5.547,5.61,5.668,6.89,6.249,5.849,6.531,6.553,6.306,6.357,6.037,6.247,4.596,4.384,6.164,5.633,5.316,2.296,2.039,4.141,4.324,2.153,2.82,3.194,4.229,5.372,3.567,2.093,4.82,4.395,3.819,7.317,8.24,1.419,-2.168,6.55,5.192,3.141,-9.751,-8.273,1.355,8.933,-7.587,-4.765,-0.912,16.847,13.842,,,14.916,,
Actividades terciarias|72---Servicios de alojamiento temporal y de preparación de alimentos y bebidas|722---Servicios de preparación de alimentos y bebidas,NA,NA,NA,NA,NA,NA,NA,6.315,4.134,1.918,-0.998,5.106,3.945,2.74,3.722,17.315,25.296,35.263,10.885,15.907,20.486,42.337,38.379,36.783,32.613,40.44,39.099,37.498,26.052,18.812,15.469,15.057,21.876,19.507,18.29,16.969,18.549,20.2,21.153,17.784,18.67,19.265,20.647,20.591,19.696,18.385,20.541,20.193,19.72,15.354,12.455,12.292,11.978,13.823,13.264,12.967,11.508,12.766,11.7,10.356,12.117,11.91,11.47,9.371,7.963,7.302,6.97,8.643,8.168,7.891,6.284,5.239,5.144,4.482,5.739,5.535,5.292,3.81,3.661,3.456,4.079,3.738,3.649,3.762,4.478,4.606,4.768,4.112,4.538,4.621,4.494,3.337,3.296,3.208,3.762,3.314,3.275,3.398,4.92,4.827,4.853,4.338,4.872,4.86,4.722,3.317,3.388,3.785,5.053,3.354,3.495,3.855,5.898,6.296,6.409,5.929,6.085,6.206,6.157,5.629,5.718,5.494,5.113,5.69,5.627,5.509,4.963,4.433,4.247,4.223,4.695,4.551,4.473,4.27,4.785,4.934,5.129,4.533,4.663,4.775,5.161,4.767,4.537,4.259,4.956,4.817,4.692,4.558,5.025,5.499,6.389,4.783,5.018,5.359,6.582,6.394,6.284,5.759,6.509,6.443,6.281,5.129,4.728,4.373,4.003,4.914,4.738,4.563,4.448,4.753,4.955,4.879,4.602,4.694,4.7,4.784,4.579,4.853,5.577,4.673,4.725,4.927,5.802,6.203,6.774,7.322,6.015,6.284,6.565,7.032,6.478,5.915,5.12,6.595,6.296,6.003,3.839,3.49,4.142,4.245,3.831,4.009,4.095,6.701,8.04,,,7.396,,
